id,store_id,name,sku,description,buy_price,fbuy_price,sell_price,sell_price_pos,fsell_price,fsell_price_pos,market_price,fmarket_price,comission,fcomission,loyalty_points,require_shipping,weight,min_order,max_order,non_taxable,track_inventory,stock_qty,low_stock_alert,accept_preorder,is_out_stock,published,published_date,fpublished_date,pos_sell_price_dynamic,pos_hidden,meta_keywords,meta_description,photo,photo_md,photo_xs,photo_width,photo_height,reviewer_rating,reviewer_total,viewed,viewed_time,copy_product_combo_id,status
267582,188333,10 Botol Cheosnun Lemon [Promo Juni],,,0.00,IDR 0,555000.00,555000.00,IDR 555.000,IDR 555.000,555000.00,IDR 555.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,1,0,,,68450c591a930.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450c591a930.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450c591a930.png,1024,1249,0.0000,0,0,,,A
267583,188333,10 Botol Cheosnun Green Grape [Promo Juni],,,0.00,IDR 0,555000.00,555000.00,IDR 555.000,IDR 555.000,555000.00,IDR 555.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,1,0,,,68450c4f4804e.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450c4f4804e.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450c4f4804e.png,1024,1249,0.0000,0,0,,,A
267584,188333,10 Botol Daebak Soju Peach [Promo Juni],,,0.00,IDR 0,722000.00,722000.00,IDR 722.000,IDR 722.000,722000.00,IDR 722.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,1,0,,,68450c1f29f04.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450c1f29f04.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450c1f29f04.png,1024,1232,0.0000,0,0,,,A
267585,188333,10 Botol Daebak Soju Ori [Promo Juni],,,0.00,IDR 0,722000.00,722000.00,IDR 722.000,IDR 722.000,722000.00,IDR 722.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,1,0,,,68450c10db8ec.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450c10db8ec.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450c10db8ec.png,1024,1232,0.0000,0,0,,,A
267586,188333,10 Botol Daebak Soju Mango [Promo Juni],,,0.00,IDR 0,722000.00,722000.00,IDR 722.000,IDR 722.000,722000.00,IDR 722.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,1,0,,,68450c0429766.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450c0429766.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450c0429766.png,1024,1232,0.0000,0,0,,,A
267587,188333,10 Botol Daebak Soju Lychee [Promo Juni],,,0.00,IDR 0,722000.00,722000.00,IDR 722.000,IDR 722.000,722000.00,IDR 722.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,1,0,,,68450bf4042f8.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450bf4042f8.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450bf4042f8.png,1024,1232,0.0000,0,0,,,A
267588,188333,10 Botol Daebak Soju Lemon [Promo Juni],,,0.00,IDR 0,722000.00,722000.00,IDR 722.000,IDR 722.000,722000.00,IDR 722.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,1,0,,,68450be2d22a8.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450be2d22a8.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450be2d22a8.png,1024,1232,0.0000,0,0,,,A
267589,188333,10 Botol Daebak Soju Green Grape [Promo Juni],,,0.00,IDR 0,722000.00,722000.00,IDR 722.000,IDR 722.000,722000.00,IDR 722.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,1,0,,,68450bd8269e0.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450bd8269e0.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450bd8269e0.png,1024,1232,0.0000,0,0,,,A
267590,188333,5 Botol MCD Vodka Mix 1L [Promo Juni],,,0.00,IDR 0,580000.00,580000.00,IDR 580.000,IDR 580.000,580000.00,IDR 580.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,1,0,,,68450bb8bebe7.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450bb8bebe7.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450bb8bebe7.png,1024,1176,0.0000,0,0,,,A
267591,188333,6 Botol Atlas Lychee [Promo Juni],,,0.00,IDR 0,455000.00,455000.00,IDR 455.000,IDR 455.000,93000.00,IDR 93.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,1,0,,,68450b9a3d9d4.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450b9a3d9d4.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450b9a3d9d4.png,1024,1262,0.0000,0,0,,,A
267592,188333,6 Botol Atlas Peach [Promo Juni],,,0.00,IDR 0,455000.00,455000.00,IDR 455.000,IDR 455.000,93000.00,IDR 93.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,1,0,,,68450b88f2263.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450b88f2263.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450b88f2263.png,1024,1262,0.0000,0,0,,,A
267593,188333,6 Botol Atlas Rambutan [Promo Juni],,,0.00,IDR 0,455000.00,455000.00,IDR 455.000,IDR 455.000,455000.00,IDR 455.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,1,0,,,68450b7e5e676.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450b7e5e676.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450b7e5e676.png,1024,1262,0.0000,0,0,,,A
267594,188333,6 Botol Atlas Rose Pink [Promo Juni],,,0.00,IDR 0,455000.00,455000.00,IDR 455.000,IDR 455.000,93000.00,IDR 93.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,1,0,,,68450b69bd8ab.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68450b69bd8ab.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68450b69bd8ab.png,1024,1262,0.0000,0,0,,,A
267929,188333,Paket 2 Cheosnun Peach + 2 Draft [Promo Juni],,,0.00,IDR 0,165000.00,165000.00,IDR 165.000,IDR 165.000,165000.00,IDR 165.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,684547bd80243.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_684547bd80243.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_684547bd80243.png,1024,1692,0.0000,0,0,,,A
267930,188333,Paket 2 Cheosnun Ori + 2 Draft [Promo Juni],,,0.00,IDR 0,165000.00,165000.00,IDR 165.000,IDR 165.000,165000.00,IDR 165.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,684547ac4aaa2.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_684547ac4aaa2.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_684547ac4aaa2.png,1024,1692,0.0000,0,0,,,A
267931,188333,Paket 2 Cheosnun Mango + 2 Draft [Promo Juni],,,0.00,IDR 0,165000.00,165000.00,IDR 165.000,IDR 165.000,165000.00,IDR 165.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,6845479b1651f.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6845479b1651f.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_6845479b1651f.png,1024,1692,0.0000,0,0,,,A
267932,188333,Paket 2 Cheosnun Lemon + 2 Draft [Promo Juni],,,0.00,IDR 0,165000.00,165000.00,IDR 165.000,IDR 165.000,165000.00,IDR 165.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,6845478b5723d.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6845478b5723d.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_6845478b5723d.png,1024,1692,0.0000,0,0,,,A
267933,188333,Paket 2 Cheosnun Green Grape + 2 Draft [Promo Juni],,,0.00,IDR 0,165000.00,165000.00,IDR 165.000,IDR 165.000,165000.00,IDR 165.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,6845477c2eee1.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6845477c2eee1.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_6845477c2eee1.png,1024,1692,0.0000,0,0,,,A
267934,188333,Paket 2 Cheosnun Lychee + 2 Draft [Promo Juni],,,0.00,IDR 0,165000.00,165000.00,IDR 165.000,IDR 165.000,165000.00,IDR 165.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,6845476db27ef.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6845476db27ef.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_6845476db27ef.png,1024,1692,0.0000,0,0,,,A
267935,188333,Paket 2 Cheosnun Peach [Promo Juni],,,0.00,IDR 0,125000.00,125000.00,IDR 125.000,IDR 125.000,125000.00,IDR 125.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,6845475c5c77b.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6845475c5c77b.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_6845475c5c77b.png,1024,1776,0.0000,0,0,,,A
267936,188333,Paket 2 Cheosnun Original [Promo Juni],,,0.00,IDR 0,125000.00,125000.00,IDR 125.000,IDR 125.000,125000.00,IDR 125.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,6845475044950.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6845475044950.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_6845475044950.png,1024,1776,0.0000,0,0,,,A
267937,188333,Paket 2 Cheosnun Mango [Promo Juni],,,0.00,IDR 0,125000.00,125000.00,IDR 125.000,IDR 125.000,125000.00,IDR 125.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,6845473e713e7.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6845473e713e7.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_6845473e713e7.png,1024,1776,0.0000,0,0,,,A
267938,188333,Paket 2 Cheosnun Lychee [Promo Juni],,,0.00,IDR 0,125000.00,125000.00,IDR 125.000,IDR 125.000,125000.00,IDR 125.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,6845472e5bd0b.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6845472e5bd0b.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_6845472e5bd0b.png,1024,1776,0.0000,0,0,,,A
267939,188333,Paket 2 Cheosnun Lemon [Promo Juni],,,0.00,IDR 0,125000.00,125000.00,IDR 125.000,IDR 125.000,125000.00,IDR 125.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,68454723a6dfc.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68454723a6dfc.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68454723a6dfc.png,1024,1776,0.0000,0,0,,,A
267940,188333,Paket 2 Cheosnun Green Grape [Promo Juni],,,0.00,IDR 0,125000.00,125000.00,IDR 125.000,IDR 125.000,125000.00,IDR 125.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,6845470b8572d.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6845470b8572d.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_6845470b8572d.png,1024,1776,0.0000,0,0,,,A
267941,188333,Paket 2 Daebak Soju Green Grape [Promo Juni],,,0.00,IDR 0,170000.00,170000.00,IDR 170.000,IDR 170.000,170000.00,IDR 170.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,684546904e1fa.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_684546904e1fa.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_684546904e1fa.png,1024,1792,0.0000,0,0,,,A
267942,188333,Paket 2 Daebak Soju Peach [Promo Juni],,,0.00,IDR 0,170000.00,170000.00,IDR 170.000,IDR 170.000,170000.00,IDR 170.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,6845470175c17.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6845470175c17.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_6845470175c17.png,1024,2020,0.0000,0,0,,,A
267943,188333,Paket 2 Daebak Soju Ori [Promo Juni],,,0.00,IDR 0,170000.00,170000.00,IDR 170.000,IDR 170.000,170000.00,IDR 170.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,684546f612c4f.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_684546f612c4f.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_684546f612c4f.png,1024,2020,0.0000,0,0,,,A
267944,188333,Paket 2 Daebak Soju Mango [Promo Juni],,,0.00,IDR 0,170000.00,170000.00,IDR 170.000,IDR 170.000,170000.00,IDR 170.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-07-06,06-Jul-2025,0,0,,,684546ee737b0.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_684546ee737b0.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_684546ee737b0.png,1024,2020,0.0000,0,0,,,A
267945,188333,Paket 2 Daebak Soju Lychee [Promo Juni],,,0.00,IDR 0,170000.00,170000.00,IDR 170.000,IDR 170.000,170000.00,IDR 170.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,684546e4ae588.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_684546e4ae588.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_684546e4ae588.png,1024,2020,0.0000,0,0,,,A
267946,188333,Paket 2 Daebak Soju Lemon [Promo Juni],,,0.00,IDR 0,170000.00,170000.00,IDR 170.000,IDR 170.000,170000.00,IDR 170.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,684546acd0154.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_684546acd0154.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_684546acd0154.png,1024,1787,0.0000,0,0,,,A
268377,188333,Paket 2 Joker Blackcurrant + 2 Draft Beer [Promo Juni],,,0.00,IDR 0,197000.00,197000.00,IDR 197.000,IDR 197.000,0.00,IDR 0,0.00,IDR 0,0.00,0,0.0000,0,0,0,0,0,0,0,1,0,2025-06-08,08-Jun-2025,0,0,,,6845b2862f834.jpg,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6845b2862f834.jpg,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_6845b2862f834.jpg,1024,1280,0.0000,0,0,,,A
268381,188333,Paket 5 Iceland Vodka Mix Espresso Martini [Promo Juni],,,0.00,IDR 0,143000.00,143000.00,IDR 143.000,IDR 143.000,0.00,IDR 0,0.00,IDR 0,0.00,0,0.0000,0,0,0,0,0,0,0,1,0,2025-06-07,07-Jun-2025,0,0,,,6845b444d63dd.jpg,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6845b444d63dd.jpg,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_6845b444d63dd.jpg,1024,1280,0.0000,0,0,,,A
268385,188333,Paket 5 Iceland Vodka Mix Berry Lemonade [Promo Juni],,,0.00,IDR 0,143000.00,143000.00,IDR 143.000,IDR 143.000,0.00,IDR 0,0.00,IDR 0,0.00,0,0.0000,0,0,0,0,0,0,0,1,0,2025-06-07,07-Jun-2025,0,0,,,6845b5367d067.jpg,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6845b5367d067.jpg,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_6845b5367d067.jpg,1024,1280,0.0000,0,0,,,A
268388,188333,Paket Newport Yellow + Singaraja 330ml [Promo Juni],,,0.00,IDR 0,105000.00,105000.00,IDR 105.000,IDR 105.000,0.00,IDR 0,0.00,IDR 0,0.00,0,0.0000,0,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,6845b62f1138a.jpg,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6845b62f1138a.jpg,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_6845b62f1138a.jpg,1024,1280,0.0000,0,0,,,A
268393,188333,Paket 3 Vibe Lychee 700ml [Promo Juni],,,0.00,IDR 0,940000.00,940000.00,IDR 940.000,IDR 940.000,0.00,IDR 0,0.00,IDR 0,0.00,0,0.0000,0,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,6845b8fe104c2.jpg,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6845b8fe104c2.jpg,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_6845b8fe104c2.jpg,1024,1280,0.0000,0,0,,,A
268396,188333,Paket 3 Vibe Black Tea 700ml [Promo Juni],,,0.00,IDR 0,940000.00,940000.00,IDR 940.000,IDR 940.000,0.00,IDR 0,0.00,IDR 0,0.00,0,0.0000,0,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,6845b9d578651.jpg,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6845b9d578651.jpg,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_6845b9d578651.jpg,1024,1280,0.0000,0,0,,,A
269220,188333,Paket 2 Iceland Vodka Citrus 700ml [Promo Juni],,,0.00,IDR 0,390000.00,390000.00,IDR 390.000,IDR 390.000,0.00,IDR 0,0.00,IDR 0,0.00,0,0.0000,0,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,684702cc5f67d.jpeg,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_684702cc5f67d.jpeg,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_684702cc5f67d.jpeg,1024,1295,0.0000,0,0,,,A
269223,188333,Paket 2 Iceland Vodka Orange 700ml [Promo Juni],,,0.00,IDR 0,390000.00,390000.00,IDR 390.000,IDR 390.000,0.00,IDR 0,0.00,IDR 0,0.00,0,0.0000,0,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,684702be905ca.jpeg,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_684702be905ca.jpeg,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_684702be905ca.jpeg,1024,1295,0.0000,0,0,,,A
269226,188333,Paket 2 Iceland Vodka Lychee 700ml [Promo Juni],,,0.00,IDR 0,390000.00,390000.00,IDR 390.000,IDR 390.000,0.00,IDR 0,0.00,IDR 0,0.00,0,0.0000,0,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,684702b2e9dee.jpeg,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_684702b2e9dee.jpeg,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_684702b2e9dee.jpeg,1024,1295,0.0000,0,0,,,A
